ID,trial,day,t_point,bkgrd,of_loc,shelter,sex,mass,mass_sc,trial_series,t_point_sc
15,1,2016-08-24,7,Dark,Outer,No,Male,1189,0.44649441563292536,15-1,-0.7372097807744856
15,1,2016-08-24,8,Dark,Inner,No,Male,1189,0.44649441563292536,15-1,-0.5897678246195885
15,1,2016-08-24,9,Light,Outer,No,Male,1189,0.44649441563292536,15-1,-0.4423258684646914
15,1,2016-08-24,10,Light,Outer,No,Male,1189,0.44649441563292536,15-1,-0.29488391230979427
15,1,2016-08-24,11,Dark,Outer,No,Male,1189,0.44649441563292536,15-1,-0.14744195615489714
15,1,2016-08-24,12,Dark,Outer,No,Male,1189,0.44649441563292536,15-1,0
15,1,2016-08-24,13,Dark,Outer,No,Male,1189,0.44649441563292536,15-1,0.14744195615489714
15,1,2016-08-24,14,Dark,Outer,No,Male,1189,0.44649441563292536,15-1,0.29488391230979427
15,1,2016-08-24,15,Light,Outer,No,Male,1189,0.44649441563292536,15-1,0.4423258684646914
15,1,2016-08-24,16,Light,Outer,No,Male,1189,0.44649441563292536,15-1,0.5897678246195885
15,1,2016-08-24,17,Light,Outer,No,Male,1189,0.44649441563292536,15-1,0.7372097807744856
15,1,2016-08-24,18,Light,Outer,No,Male,1189,0.44649441563292536,15-1,0.8846517369293828
15,1,2016-08-24,19,Light,Outer,No,Male,1189,0.44649441563292536,15-1,1.03209369308428
15,1,2016-08-24,20,Light,Outer,No,Male,1189,0.44649441563292536,15-1,1.179535649239177
15,1,2016-08-24,21,Light,Outer,No,Male,1189,0.44649441563292536,15-1,1.3269776053940743
15,1,2016-08-24,22,Light,Outer,No,Male,1189,0.44649441563292536,15-1,1.4744195615489712
15,1,2016-08-24,23,Light,Outer,No,Male,1189,0.44649441563292536,15-1,1.6218615177038684
16,1,2016-08-25,1,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-1.6218615177038684
16,1,2016-08-25,2,Dark,Inner,No,Female,1256.6,1.0804583412112865,16-1,-1.4744195615489712
16,1,2016-08-25,3,Dark,Inner,No,Female,1256.6,1.0804583412112865,16-1,-1.3269776053940743
16,1,2016-08-25,4,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-1.179535649239177
16,1,2016-08-25,5,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-1.03209369308428
16,1,2016-08-25,6,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-0.8846517369293828
16,1,2016-08-25,7,Dark,Inner,No,Female,1256.6,1.0804583412112865,16-1,-0.7372097807744856
16,1,2016-08-25,8,Dark,Inner,No,Female,1256.6,1.0804583412112865,16-1,-0.5897678246195885
16,1,2016-08-25,9,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-0.4423258684646914
16,1,2016-08-25,10,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-0.29488391230979427
16,1,2016-08-25,11,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,-0.14744195615489714
16,1,2016-08-25,12,Dark,Outer,No,Female,1256.6,1.0804583412112865,16-1,0
16,1,2016-08-25,13,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,0.14744195615489714
16,1,2016-08-25,14,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,0.29488391230979427
16,1,2016-08-25,15,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,0.4423258684646914
16,1,2016-08-25,16,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,0.5897678246195885
16,1,2016-08-25,17,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,0.7372097807744856
16,1,2016-08-25,18,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,0.8846517369293828
16,1,2016-08-25,19,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,1.03209369308428
16,1,2016-08-25,20,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,1.179535649239177
16,1,2016-08-25,21,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,1.3269776053940743
16,1,2016-08-25,22,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,1.4744195615489712
16,1,2016-08-25,23,Dark,Inner,Yes,Female,1256.6,1.0804583412112865,16-1,1.6218615177038684
17,1,2016-08-27,1,Light,Outer,No,Female,1172.7,0.2936303329860722,17-1,-1.6218615177038684
17,1,2016-08-27,2,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-1.4744195615489712
17,1,2016-08-27,3,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-1.3269776053940743
17,1,2016-08-27,4,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-1.179535649239177
17,1,2016-08-27,5,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-1.03209369308428
17,1,2016-08-27,6,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-0.8846517369293828
17,1,2016-08-27,7,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-0.7372097807744856
17,1,2016-08-27,8,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-0.5897678246195885
17,1,2016-08-27,9,Dark,Outer,No,Female,1172.7,0.2936303329860722,17-1,-0.4423258684646914
17,1,2016-08-27,10,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,-0.29488391230979427
17,1,2016-08-27,11,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,-0.14744195615489714
17,1,2016-08-27,12,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,0
17,1,2016-08-27,13,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,0.14744195615489714
17,1,2016-08-27,14,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,0.29488391230979427
17,1,2016-08-27,15,Dark,Inner,No,Female,1172.7,0.2936303329860722,17-1,0.4423258684646914
17,1,2016-08-27,16,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,0.5897678246195885
17,1,2016-08-27,17,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,0.7372097807744856
17,1,2016-08-27,18,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,0.8846517369293828
17,1,2016-08-27,19,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,1.03209369308428
17,1,2016-08-27,20,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,1.179535649239177
17,1,2016-08-27,21,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,1.3269776053940743
17,1,2016-08-27,22,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,1.4744195615489712
17,1,2016-08-27,23,Dark,Outer,Yes,Female,1172.7,0.2936303329860722,17-1,1.6218615177038684
18,1,2016-08-30,1,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-1.6218615177038684
18,1,2016-08-30,2,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,-1.4744195615489712
18,1,2016-08-30,3,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-1.3269776053940743
18,1,2016-08-30,4,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-1.179535649239177
18,1,2016-08-30,5,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-1.03209369308428
18,1,2016-08-30,6,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-0.8846517369293828
18,1,2016-08-30,7,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-0.7372097807744856
18,1,2016-08-30,8,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-0.5897678246195885
18,1,2016-08-30,9,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-0.4423258684646914
18,1,2016-08-30,10,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-0.29488391230979427
18,1,2016-08-30,11,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,-0.14744195615489714
18,1,2016-08-30,12,Dark,Outer,Yes,Female,1182.9,0.3892876116976006,18-1,0
18,1,2016-08-30,13,Light,Inner,No,Female,1182.9,0.3892876116976006,18-1,0.14744195615489714
18,1,2016-08-30,14,Dark,Inner,No,Female,1182.9,0.3892876116976006,18-1,0.29488391230979427
18,1,2016-08-30,15,Light,Inner,No,Female,1182.9,0.3892876116976006,18-1,0.4423258684646914
18,1,2016-08-30,16,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,0.5897678246195885
18,1,2016-08-30,17,Dark,Inner,No,Female,1182.9,0.3892876116976006,18-1,0.7372097807744856
18,1,2016-08-30,18,Light,Inner,No,Female,1182.9,0.3892876116976006,18-1,0.8846517369293828
18,1,2016-08-30,19,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,1.03209369308428
18,1,2016-08-30,20,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,1.179535649239177
18,1,2016-08-30,21,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,1.3269776053940743
18,1,2016-08-30,22,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,1.4744195615489712
18,1,2016-08-30,23,Dark,Outer,No,Female,1182.9,0.3892876116976006,18-1,1.6218615177038684
19,1,2016-08-31,1,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-1.6218615177038684
19,1,2016-08-31,2,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-1.4744195615489712
19,1,2016-08-31,3,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-1.3269776053940743
19,1,2016-08-31,4,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-1.179535649239177
19,1,2016-08-31,5,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-1.03209369308428
19,1,2016-08-31,6,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-0.8846517369293828
19,1,2016-08-31,7,Dark,Inner,No,Male,968,-1.6260799564501813,19-1,-0.7372097807744856
19,1,2016-08-31,8,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-0.5897678246195885
19,1,2016-08-31,9,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-0.4423258684646914
19,1,2016-08-31,10,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-0.29488391230979427
19,1,2016-08-31,11,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,-0.14744195615489714
19,1,2016-08-31,12,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,0
19,1,2016-08-31,13,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,0.14744195615489714
19,1,2016-08-31,14,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,0.29488391230979427
19,1,2016-08-31,15,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,0.4423258684646914
19,1,2016-08-31,16,Light,Outer,No,Male,968,-1.6260799564501813,19-1,0.5897678246195885
19,1,2016-08-31,17,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,0.7372097807744856
19,1,2016-08-31,18,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,0.8846517369293828
19,1,2016-08-31,19,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,1.03209369308428
19,1,2016-08-31,20,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,1.179535649239177
19,1,2016-08-31,21,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,1.3269776053940743
19,1,2016-08-31,22,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,1.4744195615489712
19,1,2016-08-31,23,Dark,Outer,No,Male,968,-1.6260799564501813,19-1,1.6218615177038684
20,1,2016-09-01,1,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-1.6218615177038684
20,1,2016-09-01,2,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-1.4744195615489712
20,1,2016-09-01,3,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-1.3269776053940743
20,1,2016-09-01,4,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-1.179535649239177
20,1,2016-09-01,5,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-1.03209369308428
20,1,2016-09-01,6,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-0.8846517369293828
20,1,2016-09-01,7,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-0.7372097807744856
20,1,2016-09-01,8,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-0.5897678246195885
20,1,2016-09-01,9,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-0.4423258684646914
20,1,2016-09-01,10,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-0.29488391230979427
20,1,2016-09-01,11,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,-0.14744195615489714
20,1,2016-09-01,12,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,0
20,1,2016-09-01,13,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,0.14744195615489714
20,1,2016-09-01,14,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,0.29488391230979427
20,1,2016-09-01,15,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,0.4423258684646914
20,1,2016-09-01,16,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,0.5897678246195885
20,1,2016-09-01,17,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,0.7372097807744856
20,1,2016-09-01,18,Dark,Inner,No,Male,1156.4,0.14076625033921905,20-1,0.8846517369293828
20,1,2016-09-01,19,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,1.03209369308428
20,1,2016-09-01,20,Light,Outer,No,Male,1156.4,0.14076625033921905,20-1,1.179535649239177
20,1,2016-09-01,21,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,1.3269776053940743
20,1,2016-09-01,22,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,1.4744195615489712
20,1,2016-09-01,23,Dark,Outer,No,Male,1156.4,0.14076625033921905,20-1,1.6218615177038684
1,2,2016-09-06,1,Light,Outer,No,Male,1182.9,0.3892876116976006,1-2,-1.6218615177038684
1,2,2016-09-06,2,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-1.4744195615489712
1,2,2016-09-06,3,Dark,Outer,No,Male,1182.9,0.3892876116976006,1-2,-1.3269776053940743
1,2,2016-09-06,4,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-1.179535649239177
1,2,2016-09-06,5,Light,Inner,No,Male,1182.9,0.3892876116976006,1-2,-1.03209369308428
1,2,2016-09-06,6,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-0.8846517369293828
1,2,2016-09-06,7,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-0.7372097807744856
1,2,2016-09-06,8,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-0.5897678246195885
1,2,2016-09-06,9,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-0.4423258684646914
1,2,2016-09-06,10,Dark,Outer,No,Male,1182.9,0.3892876116976006,1-2,-0.29488391230979427
1,2,2016-09-06,11,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,-0.14744195615489714
1,2,2016-09-06,12,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,0
1,2,2016-09-06,13,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,0.14744195615489714
1,2,2016-09-06,14,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,0.29488391230979427
1,2,2016-09-06,15,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,0.4423258684646914
1,2,2016-09-06,16,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,0.5897678246195885
1,2,2016-09-06,17,Dark,Outer,No,Male,1182.9,0.3892876116976006,1-2,0.7372097807744856
1,2,2016-09-06,18,Light,Outer,No,Male,1182.9,0.3892876116976006,1-2,0.8846517369293828
1,2,2016-09-06,19,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,1.03209369308428
1,2,2016-09-06,20,Dark,Outer,No,Male,1182.9,0.3892876116976006,1-2,1.179535649239177
1,2,2016-09-06,21,Dark,Outer,No,Male,1182.9,0.3892876116976006,1-2,1.3269776053940743
1,2,2016-09-06,22,Light,Outer,No,Male,1182.9,0.3892876116976006,1-2,1.4744195615489712
1,2,2016-09-06,23,Dark,Inner,No,Male,1182.9,0.3892876116976006,1-2,1.6218615177038684
2,2,2016-09-26,1,Light,Inner,No,Male,1096.5,-0.42098580797651974,2-2,-1.6218615177038684
2,2,2016-09-26,2,Light,Outer,Yes,Male,1096.5,-0.42098580797651974,2-2,-1.4744195615489712
2,2,2016-09-26,3,Light,Inner,No,Male,1096.5,-0.42098580797651974,2-2,-1.3269776053940743
2,2,2016-09-26,4,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,-1.179535649239177
2,2,2016-09-26,5,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,-1.03209369308428
2,2,2016-09-26,6,Light,Outer,No,Male,1096.5,-0.42098580797651974,2-2,-0.8846517369293828
2,2,2016-09-26,7,Dark,Outer,No,Male,1096.5,-0.42098580797651974,2-2,-0.7372097807744856
2,2,2016-09-26,8,Dark,Outer,No,Male,1096.5,-0.42098580797651974,2-2,-0.5897678246195885
2,2,2016-09-26,9,Dark,Outer,No,Male,1096.5,-0.42098580797651974,2-2,-0.4423258684646914
2,2,2016-09-26,10,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,-0.29488391230979427
2,2,2016-09-26,11,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,-0.14744195615489714
2,2,2016-09-26,12,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0
2,2,2016-09-26,13,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0.14744195615489714
2,2,2016-09-26,14,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0.29488391230979427
2,2,2016-09-26,15,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0.4423258684646914
2,2,2016-09-26,16,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0.5897678246195885
2,2,2016-09-26,17,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0.7372097807744856
2,2,2016-09-26,18,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,0.8846517369293828
2,2,2016-09-26,19,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,1.03209369308428
2,2,2016-09-26,20,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,1.179535649239177
2,2,2016-09-26,21,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,1.3269776053940743
2,2,2016-09-26,22,Dark,Inner,No,Male,1096.5,-0.42098580797651974,2-2,1.4744195615489712
2,2,2016-09-26,23,Dark,Outer,No,Male,1096.5,-0.42098580797651974,2-2,1.6218615177038684
3,2,2016-09-07,1,Dark,Outer,No,Female,1131.7,-0.09087441477595211,3-2,-1.6218615177038684
3,2,2016-09-07,2,Dark,Inner,No,Female,1131.7,-0.09087441477595211,3-2,-1.4744195615489712
3,2,2016-09-07,3,Dark,Outer,No,Female,1131.7,-0.09087441477595211,3-2,-1.3269776053940743
3,2,2016-09-07,4,Dark,Outer,No,Female,1131.7,-0.09087441477595211,3-2,-1.179535649239177
3,2,2016-09-07,5,Dark,Inner,No,Female,1131.7,-0.09087441477595211,3-2,-1.03209369308428
3,2,2016-09-07,6,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,-0.8846517369293828
3,2,2016-09-07,7,Dark,Inner,No,Female,1131.7,-0.09087441477595211,3-2,-0.7372097807744856
3,2,2016-09-07,8,Dark,Inner,No,Female,1131.7,-0.09087441477595211,3-2,-0.5897678246195885
3,2,2016-09-07,9,Light,Inner,No,Female,1131.7,-0.09087441477595211,3-2,-0.4423258684646914
3,2,2016-09-07,10,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,-0.29488391230979427
3,2,2016-09-07,11,Dark,Inner,No,Female,1131.7,-0.09087441477595211,3-2,-0.14744195615489714
3,2,2016-09-07,12,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,0
3,2,2016-09-07,13,Dark,Outer,No,Female,1131.7,-0.09087441477595211,3-2,0.14744195615489714
3,2,2016-09-07,14,Dark,Outer,Yes,Female,1131.7,-0.09087441477595211,3-2,0.29488391230979427
3,2,2016-09-07,15,Dark,Outer,No,Female,1131.7,-0.09087441477595211,3-2,0.4423258684646914
3,2,2016-09-07,16,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,0.5897678246195885
3,2,2016-09-07,17,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,0.7372097807744856
3,2,2016-09-07,18,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,0.8846517369293828
3,2,2016-09-07,19,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,1.03209369308428
3,2,2016-09-07,20,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,1.179535649239177
3,2,2016-09-07,21,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,1.3269776053940743
3,2,2016-09-07,22,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,1.4744195615489712
3,2,2016-09-07,23,Dark,Inner,Yes,Female,1131.7,-0.09087441477595211,3-2,1.6218615177038684
4,2,2016-09-09,1,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-1.6218615177038684
4,2,2016-09-09,2,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-1.4744195615489712
4,2,2016-09-09,3,Dark,Inner,No,Female,1024.6,-1.0952758412469974,4-2,-1.3269776053940743
4,2,2016-09-09,4,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-1.179535649239177
4,2,2016-09-09,5,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-1.03209369308428
4,2,2016-09-09,6,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,-0.8846517369293828
4,2,2016-09-09,7,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-0.7372097807744856
4,2,2016-09-09,8,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-0.5897678246195885
4,2,2016-09-09,9,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-0.4423258684646914
4,2,2016-09-09,10,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-0.29488391230979427
4,2,2016-09-09,11,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,-0.14744195615489714
4,2,2016-09-09,12,Light,Inner,No,Female,1024.6,-1.0952758412469974,4-2,0
4,2,2016-09-09,13,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,0.14744195615489714
4,2,2016-09-09,14,Dark,Outer,No,Female,1024.6,-1.0952758412469974,4-2,0.29488391230979427
4,2,2016-09-09,15,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,0.4423258684646914
4,2,2016-09-09,16,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,0.5897678246195885
4,2,2016-09-09,17,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,0.7372097807744856
4,2,2016-09-09,18,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,0.8846517369293828
4,2,2016-09-09,19,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,1.03209369308428
4,2,2016-09-09,20,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,1.179535649239177
4,2,2016-09-09,21,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,1.3269776053940743
4,2,2016-09-09,22,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,1.4744195615489712
4,2,2016-09-09,23,Dark,Inner,Yes,Female,1024.6,-1.0952758412469974,4-2,1.6218615177038684
5,2,2016-09-09,1,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-1.6218615177038684
5,2,2016-09-09,2,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-1.4744195615489712
5,2,2016-09-09,3,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-1.3269776053940743
5,2,2016-09-09,4,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-1.179535649239177
5,2,2016-09-09,5,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-1.03209369308428
5,2,2016-09-09,6,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-0.8846517369293828
5,2,2016-09-09,7,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-0.7372097807744856
5,2,2016-09-09,8,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-0.5897678246195885
5,2,2016-09-09,9,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-0.4423258684646914
5,2,2016-09-09,10,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-0.29488391230979427
5,2,2016-09-09,11,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,-0.14744195615489714
5,2,2016-09-09,12,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0
5,2,2016-09-09,13,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0.14744195615489714
5,2,2016-09-09,14,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0.29488391230979427
5,2,2016-09-09,15,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0.4423258684646914
5,2,2016-09-09,16,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0.5897678246195885
5,2,2016-09-09,17,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0.7372097807744856
5,2,2016-09-09,18,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,0.8846517369293828
5,2,2016-09-09,19,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,1.03209369308428
5,2,2016-09-09,20,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,1.179535649239177
5,2,2016-09-09,21,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,1.3269776053940743
5,2,2016-09-09,22,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,1.4744195615489712
5,2,2016-09-09,23,Light,Outer,No,Female,1050.8,-0.8495679292624838,5-2,1.6218615177038684
6,2,2016-09-11,1,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-1.6218615177038684
6,2,2016-09-11,2,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-1.4744195615489712
6,2,2016-09-11,3,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-1.3269776053940743
6,2,2016-09-11,4,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-1.179535649239177
6,2,2016-09-11,5,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-1.03209369308428
6,2,2016-09-11,6,Light,Outer,No,Male,1142.4,0.0094719462253571,6-2,-0.8846517369293828
6,2,2016-09-11,7,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-0.7372097807744856
6,2,2016-09-11,8,Dark,Inner,No,Male,1142.4,0.0094719462253571,6-2,-0.5897678246195885
6,2,2016-09-11,9,Light,Inner,No,Male,1142.4,0.0094719462253571,6-2,-0.4423258684646914
6,2,2016-09-11,10,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-0.29488391230979427
6,2,2016-09-11,11,Dark,Outer,No,Male,1142.4,0.0094719462253571,6-2,-0.14744195615489714
6,2,2016-09-11,12,Light,Outer,Yes,Male,1142.4,0.0094719462253571,6-2,0
6,2,2016-09-11,13,Light,Outer,Yes,Male,1142.4,0.0094719462253571,6-2,0.14744195615489714
6,2,2016-09-11,14,Light,Outer,Yes,Male,1142.4,0.0094719462253571,6-2,0.29488391230979427
